,Product Name,Sales Volume,Rating,Number of Review,Price
447,SUUNTO - Traverse White Silicone Strap (Parallel Import goods),Null,Null,Null,$ 199.00
448,SOUNDPEATS - Sports Watch 1 IP68 智能運動手錶,Null,Null,Null,$ 399.00
449,Casio G-Shock - GMW-B5000GD-9 35th Anniversary Model,Null,5,(1),"$ 4,790.00"
450,SUUNTO - Suunto 3 Fitness All Black (Parallel Import goods),Null,Null,Null,"$ 1,379.00"
451,SUUNTO - Suunto 3 Fitness Gold (Parallel Import goods),Null,Null,Null,"$ 1,379.00"
452,Casio G-Shock - GMA-S120MF-7A2 Anti Magnetic Watch Shock Resistant,Null,Null,Null,"$ 1,190.00"
453,SUUNTO - Suunto 3 Fitness Ocean (Parallel Import goods),Null,Null,Null,"$ 1,279.00"
454,Amazfit - T-Rex Military Grade GPS Sport Smart Watch 48mm Camo Green,Null,Null,Null,"$ 1,180.00"
455,Amazfit - T-Rex Military Grade GPS Sport Smart Watch 48mm Camo Green,Null,Null,Null,"$ 1,180.00"
456,"Amazfit - Bip S SmartWatch, Carbon Black (International Version)",Null,Null,Null,$ 528.00
457,Misfit - PHASE BLACK WITH SILICONE STRAP MIS5000,10+ Sold,Null,Null,$ 338.00
458,Misfit - PHASE BLACK ROSE WITH BLACK LEATHER STRAP MIS5002,Null,Null,Null,$ 388.00
459,Misfit - PHASE GREY WITH BROWN LEATHER STRAP MIS5007,Null,Null,Null,$ 388.00
460,Skagen - LEATHER WOMEN HYBRID SKT1104,Null,Null,Null,$ 488.00
461,Skagen - HYBRID SIGNATUR DARK BROWN LEATHER SKT1111 17701030,Null,Null,Null,$ 488.00
462,Skagen - HYBRID SIGNATUR STEEL - MESH SKT1113 11701048,Null,Null,Null,$ 488.00
463,Skagen - HYBRID HAGEN STEEL-MESH SKT1109 11700889  ,Null,Null,Null,$ 568.00
464,Fossil - Q HYBRID GRANT BLACK AND SMOKE-TONE STAINLESS STEEL FTW1139 11701312,Null,Null,Null,$ 598.00
465,Fossil - Q HYBRID ACCOMPLICE SAND LEATHER FTW1200 11701283,Null,Null,Null,$ 568.00
466,Fitbit - SENSE Smartwatch White FB512GLWT-FRCJK,Null,Null,Null,"$ 2,099.00"
467,Fitbit - SENSE Smartwatch (Black) FB512BKBK-FRCJK,Null,Null,Null,"$ 2,099.00"
468,Huawei - Huawei Watch GT2 Pro 46mm Sport Edition Black,Null,Null,Null,"$ 2,488.00"
469,Fitbit - SENSE GPS Smart Watch [2 Colors],Null,Null,Null,"$ 2,088.00"
470,"VOCA - Bluetooth SOS Wristband (Compatible with VOCA V330/530/533 Senior Cell Phone, Water Resistant)",Null,Null,Null,$ 148.00
471,SUUNTO - Spartan Trainer Wrist HR Blue (Parallel Import goods),Null,Null,Null,"$ 1,499.00"
472,Seiko - Prospex SPB123J1 Made in Japan 6535 Movement Vintage Series Automatic Watch,Null,Null,Null,"$ 5,380.00"
473,Seiko - Prospex Solar Leather Band Watch SZTR009 Made in Japan,Null,Null,Null,"$ 2,680.00"
474,Seiko - Prospex 24 Jewels Automatic Watch Made In Japan (Leather Band)  SBSA028,Null,Null,Null,"$ 2,980.00"
475,JK Lifestyle - South Korea JK's new upgraded version of full circle full touch smart bracelet - PINK,Null,5,(1),$ 730.00
476,TSK - Japan TSK SQ12 Waterproof Smart Watch Phone,Null,Null,Null,$ 558.00
477,Honor - Honor Watch ES BLACK,Null,Null,Null,$ 599.00
478,TSK - Japan TSK H19 high-performance large-screen motion monitoring smart watch,Null,Null,Null,$ 398.00
479,"VOCA - PT620 4G GPS Tracking Watch Smart health watch, elderly watch, GPS, SOS emergency, Front lens, SIM",Null,Null,Null,$ 780.00
480,TSK - Children's educational toy watch,Null,Null,Null,$ 65.00
481,Lenovo - (Golden with Dark Red bell) Lenovo Smart Watch S2 Lenovo S2 Smart Watch Zhineng Watch Bluetooth Watch Full touch screen monitoring of heart rate and blood pressure and support for multiple sports modes Applicable to Android and Apple Bluetooth watches,Null,Null,Null,$ 228.00
482,SUUNTO - 9 PEAK ZH ALL BLACK,Null,Null,Null,"$ 6,090.00"
483,SUUNTO - 9 PEAK ZH MOSS GRAY,Null,Null,Null,"$ 6,090.00"
484,SUUNTO - 9 PEAK ZH BIRCH WHITE TITANIUM,Null,Null,Null,"$ 7,090.00"
485,SUUNTO - 9 PEAK ZH GRANITE BLUE TITANIUM,Null,Null,Null,"$ 7,090.00"
486,JTSK - Japan JTSK-F-21 big-screen smart watch,Null,Null,Null,$ 398.00
487,JTSK - W18 1.3 inch large screen health step counter sports waterproof smart watch - pink,Null,Null,Null,$ 498.00
488,JTSK - Smart children's body temperature measurement waterproof positioning phone watch real-time accurate temperature measurement-purple,Null,Null,Null,$ 598.00
489,TSK - H19 Big Screen Smart Watch (Milan belt),Null,Null,Null,$ 548.00
490,TSK - H19 Big Screen Smart Watch (Milan belt),Null,Null,Null,$ 548.00
491,Casio - Casio - Electronic Watch - GA-400-7A (Parallel Import goods),Null,Null,Null,$ 780.00
492,AsaKusa - V17S Smart Sports Bracelet,Null,Null,Null,$ 338.00
493,Huawei - Huawei Watch GT2 Pro 46mm Classic Edition GRAY,Null,Null,Null,"$ 2,788.00"
494,"AsaKusa - GT3 smartwatch Health data monitoring, 20 motion modes, Bluetooth audio calls",Null,Null,Null,$ 568.00
495,QOOMART - Bluetooth Smart Watch Bracelet B6 Headphones 2-in-1 Heart Rate Blood Pressure Monitoring- Black Tape,Null,1,(1),$ 288.00
496,Huawei - Huawei Band 6 Forest Green,Null,Null,Null,$ 369.00
497,Huawei - Huawei Band 6 Graphite Black,Null,Null,Null,$ 369.00
498,Huawei - Huawei Band 6 Sakura Pink,Null,Null,Null,$ 369.00
499,Huawei - Huawei Watch Fit Elegant Edition Midnight Black,Null,Null,Null,"$ 1,188.00"
500,Xiaomi - Xiaomi Mi Watch Lite Black,Null,Null,Null,$ 429.00
501,Huawei - Huawei Watch Fit Elegant Edition Frosty White,Null,Null,Null,"$ 1,188.00"
502,Xiaomi - Xiaomi Mi Watch Navy Blue,Null,Null,Null,$ 899.00
503,SUUNTO - 9 ZH BARO GRANITE BLUE TITANIUM,Null,Null,Null,"$ 6,090.00"
504,Withings - ScanWatch – Hybrid Smartwatch with ECG,Null,Null,Null,"$ 2,498.00"
505,"Samsung - Galaxy Watch Active 2 Smartwatch (44mm, Bluetooth Version, Cloud Silver) (Parallel imported)",Null,Null,Null,"$ 1,420.00"
506,"TSK - Japan TSK full-screen touch sports real-time heart rate smart bracelet, oximeter smart watch",Null,Null,Null,$ 698.00
507,Fitbit - Versa 3 HEALTH AND FITNESS SMARTWATCH + GPS Pale Yellow Gold/Pink Clay FB511GLPK-FRCJK/L,Null,Null,Null,"$ 1,640.00"
508,Fitbit - Versa 3 HEALTH AND FITNESS SMARTWATCH + GPS Pale Yellow Gold/Olive Green FB511GLOL,Null,Null,Null,"$ 1,640.00"
509,Fitbit - Versa 3 HEALTH AND FITNESS SMARTWATCH + GPS Pale Yellow Gold/Thistle FB511GLGY,Null,Null,Null,"$ 1,640.00"
510,Fitbit - Versa 3 HEALTH AND FITNESS SMARTWATCH + GPS Pale Yellow Gold/Navy FB511GLNV-FRCJK/L,Null,Null,Null,"$ 1,640.00"
511,Fitbit - Ace 3 Kid's activity tracker Black/Sport Red Cosmic Blue/Astro Green FB419BKBU-FRCJK/L,Null,Null,Null,$ 568.00
512,Fitbit - Ace 3 Kid's activity tracker Black/Sport Red FB419BKRD-FRCJK/L,Null,Null,Null,$ 568.00
513,JTSK - Japan JTSK F-21 Large Screen Smart Watch-Brown,Null,Null,Null,$ 378.00
514,Lenovo - (Golden with Dark Red bell) Lenovo Smart Watch S2 Lenovo S2 Smart Watch Zhineng Watch Bluetooth Watch Full touch screen monitoring of heart rate and blood pressure and support for multiple sports modes Applicable to Android and Apple Bluetooth watches,Null,Null,Null,$ 228.00
515,SUUNTO - 7 BLACK LIME,Null,Null,Null,"$ 3,790.00"
516,SUUNTO - 7 GRAPHITE COPPER,Null,4,(1),"$ 3,790.00"
517,SUUNTO - 7 SANDSTONE ROSEGOLD,Null,Null,Null,"$ 3,790.00"
518,SUUNTO - 7 WHITE BURGUNDY,Null,Null,Null,"$ 3,790.00"
519,Fossil - Gen 5 Smartwatch Garrett HR Gold-Tone Stainless Steel FTW4039,Null,Null,Null,"$ 2,210.00"
520,Fossil - Gen 5 Smartwatch Julianna HR Rose Gold-Tone Stainless Steel FTW6035,Null,Null,Null,"$ 2,210.00"
521,Fossil - Gen 5 Smartwatch Julianna HR Stainless Steel Mesh FTW6061,Null,Null,Null,"$ 2,210.00"
522,Fossil - Gen 5 Smartwatch The Carlyle HR Black Silicone FTW4025,Null,Null,Null,"$ 2,210.00"
523,Fossil - Gen 5 Smartwatch The Carlyle HR Smoke Stainless Steel FTW4024,Null,Null,Null,"$ 2,210.00"
524,Fossil - Hybrid Smartwatch HR Charter Rose Gold-Tone Stainless Steel Mesh FTW7014,Null,Null,Null,"$ 1,785.00"
525,Fossil - Hybrid Smartwatch Cameron Rose Gold-Tone Stainless Steel FTW5054,Null,Null,Null,$ 700.00
526,Fossil - Gen 5 Smartwatch Julianna HR Gold-Tone Stainless Steel Mesh FTW6064,Null,Null,Null,"$ 2,210.00"
527,Fossil - Hybrid Smartwatch HR FB-01 Black Stainless Steel FTW7017,Null,Null,Null,"$ 1,785.00"
528,COROS - APEX Premium Multisport Watch 42mm (Black),Null,Null,Null,"$ 2,399.00"
529,COROS - APEX Premium Multisport Watch 46mm (Black),Null,Null,Null,"$ 2,899.00"
530,24-LS - LOKMAT OCEAN Heart Rate Blood Pressure Monitor Step IP68 Waterproof （Denim Blue ）,Null,Null,Null,$ 199.00
531,Fossil - Hybrid Smartwatch Suitor Rose Gold-Tone Stainless Steel BQT5001,Null,Null,Null,$ 700.00
532,Fossil - Hybrid Smartwatch Luther Stainless Steel BQT1100,Null,Null,Null,$ 700.00
533,SUUNTO - 9 ZH BARO WHITE,Null,Null,Null,"$ 5,190.00"
534,SUUNTO - 9 ZH BARO BLACK,Null,Null,Null,"$ 5,190.00"
535,SUUNTO - 7 GRAPHITE (GIFT SET) Comes in a premium gift box,Null,Null,Null,"$ 4,041.00"
536,Fossil - Hybrid Smartwatch Harper Blush Leather FTW5029,Null,Null,Null,$ 620.00
537,Fossil - Hybrid Smartwatch Annette Pink Leather FTW5023,Null,Null,Null,$ 620.00
538,Fossil - Hybrid Smartwatch Cameron White Leather FTW5045,Null,Null,Null,$ 620.00
539,Fossil - Hybrid Smartwatch Goodwin Brown Leather FTW1172,Null,Null,Null,$ 620.00
540,Withings - ScanWatch 38mm Clinically Validated Smart Watch,Null,Null,Null,"$ 2,498.00"
541,Others brand - 1.4 inch smart watch,Null,Null,Null,$ 268.00
542,Withings - ScanWatch 42mm Clinically Validated Smart Watch,Null,Null,Null,"$ 2,698.00"
543,Honor - HONOR Watch GS Pro - Camo Blue,Null,Null,Null,"$ 1,798.00"
544,Honor - HONOR Watch GS Pro - Marl White,Null,Null,Null,"$ 1,798.00"
545,Honor - HONOR Watch ES,Null,Null,Null,$ 599.00
546,JK Lifestyle - South Korea JK Smart Bracelet; Heart Rate and Blood Pressure Monitoring Pedestrian Sports Mode Bracelet,Null,Null,Null,$ 312.00
547,TSK - Japan TSK H8 Fashion Ladies Smart Watch,Null,Null,Null,$ 845.00
548,Lenovo - Lenovo G03 Smart Bracelet (Hong Kong licensed),Null,Null,Null,$ 188.00
549,TSK - Japan TSK-4G Full Netcom Video Heart Rate Blood Pressure Waterproof Elderly Positioning Watch,Null,Null,Null,$ 998.00
550,Little Genius - Little Genius Z6H Green,Null,Null,Null,"$ 1,999.00"
551,Huawei - Huawei Watch Fit Orange,Null,Null,Null,$ 888.00
552,SUUNTO - 9 BARO TITANIUM Extreme GPS Sport Smart Watch,Null,Null,Null,"$ 6,080.00"
553,"SUUNTO - 7, GRAPHITE COPPER",Null,Null,Null,"$ 4,048.00"
554,TSK - H8 fashion Ms. portable smart watch,Null,Null,Null,$ 698.00
555,"SUUNTO - 7, SANDSTONE ROSEGOLD",Null,Null,Null,"$ 4,048.00"
556,TSK - H19 Big Screen Smart Watch (Milan belt),Null,Null,Null,$ 498.00
557,PanzerGlass - Full Body Apple watch Bumper and Screen Protector - Black (4/5/6/SE 42mm - 44mm),Null,Null,Null,$ 238.00
558,JTSK - Japan JTSK-N9 sports a large screen waterproof smart watch heart rate monitor (metal band) - Black,Null,Null,Null,$ 598.00
559,TSK - Children's educational toys watches,Null,Null,Null,$ 68.00
560,Zeblaze - Official Smart Watch Waterproof 30M Blood Pressure Heart Rate Sleep Reconnaissance ARES Black,Null,Null,Null,$ 368.00
561,Zeblaze - Official Smart Watch Waterproof 30M Blood Pressure Heart Rate Sleep Reconnaissance ARES Green,Null,Null,Null,$ 368.00
562,Zeblaze - Official GTS Smart Watch IP67 microphone speaker Heart rate sensor BT 5.0 smart watch Blue,Null,Null,Null,$ 398.00
563,Zeblaze - Official GTS Smart Watch IP67 microphone speaker Heart rate sensor BT 5.0 smart watch Purple,Null,Null,Null,$ 398.00
564,Zeblaze - Official Smart Watch Waterproof 30M Blood Pressure Heart Rate Sleep Reconnaissance ARES Black,Null,Null,Null,$ 368.00
565,Zeblaze - Official Smart Watch Waterproof 30M Blood Pressure Heart Rate Sleep Reconnaissance ARES Green,Null,Null,Null,$ 368.00
566,Zeblaze - Official GTS Smart Watch IP67 microphone speaker Heart rate sensor BT 5.0 smart watch BLK,Null,Null,Null,$ 398.00
567,Zeblaze - Official GTS Smart Watch IP67 microphone speaker Heart rate sensor BT 5.0 smart watch Blue,Null,Null,Null,$ 398.00
568,Zeblaze - Official GTS Smart Watch IP67 microphone speaker Heart rate sensor BT 5.0 smart watch Purple,Null,Null,Null,$ 398.00
569,TSK - Japan TSK smart watch real-time body temperature monitoring heart rate and blood pressure mult,Null,4,(1),$ 698.00
570,SUUNTO - 9 Peak Ultra Thin Sport GPS SmartWatch [Chinese Support],Null,Null,Null,"$ 6,798.00"
571,Zeblaze - Ares smart fitness watch (Black),Null,Null,Null,$ 368.00
572,Zeblaze - Ares smart fitness watch (Green),Null,Null,Null,$ 368.00
573,Zeblaze - Vibe 6 smart watch (Blue),Null,Null,Null,$ 599.00
574,Casio - Casio G-Shock 「G-SQAUD」 sport series GBD-100SM-4A1,Null,Null,Null,"$ 1,180.00"
575,Casio - Casio G-Shock 「G-SQAUD」 sport series GBD-100SM-1,Null,Null,Null,"$ 1,180.00"
576,Xiaomi - Xiaomi Mi Watch Black(Parallel import),Null,Null,Null,$ 895.00
577,Garmin - Venu 2S Life Style GPS Sport SmartWatch[Traditional Chinese/Simplified Chinese/English],Null,Null,Null,"$ 3,498.00"
578,Fitbit - Luxe Fitness + wellness tracker Smart band [2 Colors],Null,Null,Null,"$ 1,180.00"
579,Amazfit - Amazfit T-Rex Pro Blue,Null,Null,Null,"$ 1,298.00"
580,Amazfit - Amazfit T-Rex Pro Black,Null,Null,Null,"$ 1,298.00"
581,Garmin - GARMIN Forerunner 245 Music English,Null,Null,Null,"$ 2,499.00"
582,Havit - Havit M9013 Sports Smart Watch(BLUE),Null,Null,Null,$ 359.00
583,Zeblaze - GTS 2(Rose Gold),Null,Null,Null,$ 468.00
584,JTSK - Japan JTSK 1.39 inch AMOLED video screen wireless charging Bluetooth call smart watch,Null,Null,Null,$ 998.00
585,Stritra - 5PCS For Garmin Forerunner 245 Music Tempered Glass Screen Protector Film Guard,Null,Null,Null,$ 36.00
586,Huawei - HUAWEI Band 4e,Null,Null,Null,$ 159.00
587,Fitbit - Versa 3 GPS Sports Smart Watch [Black/Black Aluminum] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
588,Fitbit - Versa 3 GPS sports smart watch [Midnight blue/soft gold aluminum material] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
589,Fitbit - Versa 3 GPS sports smart watch [Pottery pink/soft gold aluminum material] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
590,Fitbit - Versa 3 GPS sports smart watch [Pottery pink/soft gold aluminum material] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
591,Fitbit - Versa 3 GPS Sports Smart Watch [Black/Black Aluminum] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
592,Fitbit - Versa 3 GPS Sports Smart Watch [Black/Black Aluminum] [Hong Kong licensed],Null,Null,Null,"$ 1,640.00"
593,Fitbit - Versa 3 GPS sports smart watch [Midnight blue/soft gold aluminum material] [Hong Kong licensed],Null,Null,Null,"$ 1,588.00"
594,Honor - Honor Magic Watch 2 (42mm) - Agate Black｜內置 GPS｜24 小時心率監測,Null,Null,Null,$ 799.00
595,Honor - Honor Magic Watch 2 (42mm) - Sakura Gold｜內置 GPS｜24 小時心率監測,Null,Null,Null,$ 899.00
596,Casio - Casio Baby-G lady's Shooting Stars Series BGA-150ST-4A,Null,Null,Null,$ 870.00
597,Casio - Casio Baby-G G-G-Square Series digital Analog Watch BSA-B100-7A,Null,Null,Null,$ 850.00
598,Casio - Casio G-Shock Sporty digital Analog Watch GAX-100B-7A,Null,Null,Null,$ 930.00
599,MARVEL - [Limited Edition] Marvel MARVEL Men's Watch Captain America Quartz Belt Trendy Hand Watch M-9081,Null,Null,Null,"$ 1,199.00"
600,"JK Lifestyle - South Korea JK Smart Bracelet, Heart Rate and Blood Pressure Monitoring Pedestrian Sports Mode Bracelet",Null,Null,Null,$ 298.00
601,Casio - Electronic Watch - LTP-V007G-9E (Parallel Import goods),Null,Null,Null,$ 185.00
602,Casio - Electronic Watch - LTP-V300D-7A (Parallel Import goods),Null,Null,Null,$ 320.00
603,Casio - Electronic Watches - MQ-76-9A (Parallel Import Goods),Null,Null,Null,$ 90.00
604,Casio - Casio Baby- G casual watch Lady's Style BA-130-7A2,Null,Null,Null,$ 950.00
605,SUUNTO - SUUNTO - 9 PEAK ZH BIRCH WHITE TITANIUM,Null,Null,Null,"$ 6,798.00"
606,COROS - Vertix GPS Adventure Watch (Fire Dragon),Null,Null,Null,"$ 4,999.00"
607,COROS - Vertix GPS Adventure Watch (Dark Rock),Null,Null,Null,"$ 4,999.00"
608,COROS - Vertix GPS Adventure Watch (Mountain Hunter),Null,Null,Null,"$ 4,999.00"
609,Fitbit - Versa 2 Smart Watch-Black [Original Licensed] FB507BKBK-FRCJK,Null,Null,Null,"$ 1,188.00"
610,Fitbit - Versa 2 Smart Watch-Black [Original Licensed] FB507BKBK-FRCJK,Null,Null,Null,"$ 1,188.00"
611,Fitbit - Versa 2 Smart Watch-Rose Pink [Original Licensed] FB507BKBK-FRCJK,Null,Null,Null,"$ 1,188.00"
612,Fitbit - Versa 2 Smart Watch-Rose Pink [Original Licensed] FB507BKBK-FRCJK,Null,Null,Null,"$ 1,188.00"
613,Huawei - Huawei Watch 3 Active Edition,Null,Null,Null,"$ 2,999.00"
614,Huawei - Huawei Watch 3 Pro,Null,Null,Null,"$ 4,799.00"
615,Huawei - Huawei Watch 3 Classic Edition,Null,Null,Null,"$ 3,299.00"
616,TSK - SQ12 waterproof smart watch phone - Blue,Null,Null,Null,$ 558.00
617,"DESIROUS - GT1 smart watch, sports watch (60 days long battery life, 50 meters water  proof）",Null,Null,Null,$ 349.00
618,Huawei - Watch 3 46mm Smartwatch [2 colors],Null,Null,Null,"$ 2,999.00"
619,SANRIO - [Limited Edition]Hello Kitty watch waterproof sports watch children's electronic watch with keychain,Null,Null,Null,$ 498.00
620,Casio - Casio Baby-G Pastel Color Series Lady's Sporty Watch BGA-110BL-4B,Null,Null,Null,$ 790.00
621,Casio - Casio Baby-G Pastel Color Series Lady's Sporty Watch BGA-110BL-7B,Null,Null,Null,$ 790.00
622,Casio - Electronic Watch - MQ-38-8ADF (Parallel Import Goods),Null,Null,Null,$ 90.00
623,Casio Baby G - Casio BABY-G 手錶  BGA-230SA-1A,Null,Null,Null,$ 650.00
624,Casio Baby G - Casio BABY-G 手錶 BGA系列 BGA-190BE-2A,Null,Null,Null,$ 548.00
625,Casio - CASIO SHEEN SHE-4055PGL-7A,Null,Null,Null,$ 828.00
626,Casio G-Shock - CASIO G-SHOCK G-LIDE夏威夷衝浪錶-深灰 GLX-5600VH-1,Null,Null,Null,$ 850.00
627,Casio G-Shock - CASIO DW-5700BBM-2DR CASIO G-SHOCK 經典運動電子錶,Null,Null,Null,$ 678.00
628,Casio Baby G - Casio BABY-G 手錶 BGA系列 BGA-255-4ADR,Null,Null,Null,$ 498.00
629,Fitbit - Versa 2 SE Special Edition Smart Watch-Smoky Gray [Hong Kong Licensed] FB507GYGY-FRCJK,Null,Null,Null,"$ 1,528.00"
630,Fitbit - Versa 2 SE Special Edition Smart Watch-Smoky Gray [Hong Kong Licensed] FB507GYGY-FRCJK,Null,Null,Null,"$ 1,528.00"
631,TSK - Japan TSK H19 high-performance large-screen motion monitoring smart watch,Null,Null,Null,$ 398.00
632,Fitbit - SENSE Health Smart Watch (Carbon Black) [Hong Kong Licensed],Null,Null,Null,"$ 2,188.00"
633,Fitbit - SENSE Health Smart Watch (Carbon Black) [Hong Kong Licensed],Null,Null,Null,"$ 2,188.00"
634,Fitbit - SENSE Health Smart Watch (Moonlight White) [Hong Kong licensed],Null,Null,Null,"$ 2,188.00"
635,Fitbit - SENSE Health Smart Watch (Moonlight White) [Hong Kong licensed],Null,Null,Null,"$ 2,188.00"
636,"TSK - Japan TSK full-screen touch sports real-time heart rate smart bracelet, oximeter smart watch",Null,Null,Null,$ 768.00
637,"Havit - (Pink) Havit M9006 Pro Smart Watch 9.3mm Ultra-Thin Watch 1.4"" Screen Size IP67 Waterproof rating",Null,Null,Null,$ 230.00
638,Casio - Electronic Watch - MQ-38-9ADF (Parallel Import Goods),Null,Null,Null,$ 90.00
639,JK Lifestyle - South Korea JK Color Screen M3PLUS Smart Bracelet Heart Rate and Blood Pressure Bluetooth Sports Bracelet,Null,Null,Null,$ 198.00
640,Casio - Casio Baby-G lady's Shooting Stars Series BGA-150ST-1A,Null,Null,Null,$ 870.00
641,Casio - Casio Baby- G casual watch Lady's Style BA-130-7A1,Null,Null,Null,$ 950.00
642,Casio - Electronic Watch - MQ-38-9ADF (Parallel Import Goods),Null,Null,Null,$ 90.00
643,Casio - Electronic Watch - MQ-38-1ADF (Parallel Import Goods),Null,Null,Null,$ 90.00
644,Huawei - HUAWEI Watch Fit Sport Edition Smar Watch,Null,Null,Null,$ 688.00
645,Casio - Casio G-Shock Full metal Series digital Watch AWM-500GD-9A,Null,Null,Null,"$ 3,290.00"
646,Huawei - Watch 3 Pro 48mm Smartwatch,Null,Null,Null,"$ 4,799.00"
647,"Havit - NEW(Pink) Havit M9006 Pro*** Smart Watch 9.3mm Ultra-Thin Watch 1.4"" Screen Size IP67 Waterproof rating",Null,Null,Null,$ 234.00
648,Garmin - Vivoactive 4S Silver/ Powder Gray Silicone 010-02172-02 (eng verison)- Authorized Product,Null,Null,Null,"$ 2,290.00"
649,APPLE - Apple Watch Series 3 GPS + Cellular LTE 42mm Black Stainless Steel Case w/ Milanese Loop MR1V2ZP/A,Null,Null,Null,"$ 3,099.00"
650,APPLE - Apple Watch Series 6 Aluminum Case with Sport Band GPS (PRODUCT) RED,Null,Null,Null,"$ 3,139.00"
651,JK Lifestyle - South Korea JK's new upgraded version of full circle full touch smart bracelet,Null,Null,Null,$ 698.00
652,JK Lifestyle - Korea JK- new upgraded version of the all-round full-contact smart bracelet,Null,Null,Null,$ 698.00
653,Fitbit - Inspire 2 FITNESS TRACKER Black/Desert Rose FB418BKCR-FRCJK,Null,Null,Null,$ 780.00
654,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
655,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
656,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
657,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
658,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,999.00"
659,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
660,Oskron - Smartwatch Timepieces ,Null,Null,Null,"$ 1,799.00"
661,"iGlobalStore - Temperature measurement smart watch, high body temperature reminder, IP67 waterproof",10+ Sold,Null,Null,$ 618.00
662,i-Gotu - Q-Band HR Q-66HR Heart Rate Fitness Band,20+ Sold,1,(1),$ 148.00
663,Huawei - Smart wristband - Honor 4 (Black),Null,4,(11),$ 279.00
664,Lifesense - 樂心手環 MAMBO 黑色 LS421-B Parallel I,30+ Sold,1.7,(4),$ 99.00
665,Archon - Archon Bemoved Heart Rate Tracker (Black),10+ Sold,5,(1),$ 368.00
666,Disney - GOOD DINOSAUR - Kids Digital Watch - BLUE (迪士尼許可產品),Null,Null,Null,$ 128.00
667,Huawei - Huawei Band 4 / Black (Parallel imported) #sport #fitness #sportband #smartwear #running,10+ Sold,Null,Null,$ 179.00
668,Archon - Archon Bemoved Heart Rate Tracker (Black & White Strips),Null,Null,Null,$ 368.00
